지점,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
108,1979-01-01 00:00,-4.6,,1.2,360,64,,,,,,,,,,,,,,,,,,,,
108,1979-01-01 01:00,,,.5,340,,,,,,,,,,,,,,,,,,,,,
108,1979-01-01 02:00,,,1.7,50,,,,,,,,,,,,,,,,,,,,,
108,1979-01-01 03:00,-5.8,,1,20,72,2.8,-10.3,1019.5,1030.4,,,,,0,,,,1000,3,,-8.4,-5.5,-3.2,-1.5,0
108,1979-01-01 04:00,,,.2,0,,,,,,,,,,,,,,,,,,,,,
108,1979-01-01 05:00,-5.5,,0,0,,,,,,,,,,,,,,,,,,,,,
108,1979-01-01 06:00,-6.8,,1.3,20,79,,,,,,,,,,,,,,,,,,,,
108,1979-01-01 07:00,-6.9,,.8,20,,,,,,,,,,,,,,,,,,,,,
108,1979-01-01 08:00,-6.9,,1.3,20,,,,,,0,0,,,,,,,,,,,,,,
108,1979-01-01 09:00,-6.8,,1,20,81,3,-9.4,1019.3,1030.1,0,.15,,,0,,,,150,3,,-7.6,-6.3,-4.1,-2,-.1
108,1979-01-01 10:00,-5.2,,2,50,,,,,,.6,.53,,,,,,,,,,,,,,
108,1979-01-01 11:00,-3.9,,1.3,70,,,,,,1,.95,,,,,,,,,,,,,,
108,1979-01-01 12:00,-2,,.8,90,53,,,,,1,1.22,,,,,,,,,,,,,,
108,1979-01-01 13:00,-.7,,2.3,250,,,,,,1,1.31,,,,,,,,,,,,,,
108,1979-01-01 14:00,.8,,3,250,,,,,,1,1.38,,,,,,,,,,,,,,
108,1979-01-01 15:00,.7,,4,250,56,3.6,-7.1,1017.5,1028,1,1.24,,,0,,,,500,0,,5.2,0,-1,-1.1,-.1
108,1979-01-01 16:00,.4,,3.7,270,,,,,,.7,.83,,,,,,,,,,,,,,
108,1979-01-01 17:00,-.2,,4,270,,,,,,0,.31,,,,,,,,,,,,,,
108,1979-01-01 18:00,-1.1,,3,250,58,,,,,,.02,,,,,,,,,,,,,,
108,1979-01-01 19:00,-1.5,,2,270,,,,,,,,,,,,,,,,,,,,,
108,1979-01-01 20:00,-2.1,,.7,270,,,,,,,,,,,,,,,,,,,,,
108,1979-01-01 21:00,-2.5,,1,270,75,3.8,-6.4,1019.4,1030.1,,,,,0,,,,1200,3,,-5.3,-2.5,-1.3,-1,-.3
108,1979-01-01 22:00,-2.6,,1.3,290,,,,,,,,,,,,,,,,,,,,,
108,1979-01-01 23:00,-2.4,,1,270,,,,,,,,,,,,,,,,,,,,,
108,1979-01-02 00:00,-3,,.7,290,77,,,,,,,,,,,,,,,,,,,,
108,1979-01-02 01:00,,,.7,360,,,,,,,,,,,,,,,,,,,,,
108,1979-01-02 02:00,,,1,360,,,,,,,,,,,,,,,,,,,,,
108,1979-01-02 03:00,-4.4,,1,360,81,3.6,-7.1,1019.4,1030.1,,,,,0,,,,1100,3,,-7.8,-5,-2.9,-1.6,-.4
108,1979-01-02 04:00,-4.6,,0,0,,,,,,,,,,,,,,,,,,,,,
108,1979-01-02 05:00,-5.1,,1,340,,,,,,,,,,,,,,,,,,,,,
108,1979-01-02 06:00,-5.6,,1.3,20,86,,,,,,,,,,,,,,,,,,,,
108,1979-01-02 07:00,-5.7,,1,20,,,,,,,,,,,,,,,,,,,,,
108,1979-01-02 08:00,-5.6,,2,20,,,,,,0,0,,,,,,,,,,,,,,
108,1979-01-02 09:00,-5,,2.3,50,87,3.7,-6.7,1020,1030.9,0,.17,,,8,,Ac,,200,3,,-5.3,-5.5,-3.9,-2.2,-.4
108,1979-01-02 10:00,-3.3,,1,50,,,,,,0,.35,,,,,,,,,,,,,,
108,1979-01-02 11:00,-2,,1.3,50,,,,,,0,.46,,,,,,,,,,,,,,
108,1979-01-02 12:00,-1.2,,.7,70,68,,,,,0,.53,,,,,,,,,,,,,,
108,1979-01-02 13:00,.4,,1,50,,,,,,0,.57,,,,,,,,,,,,,,
108,1979-01-02 14:00,1.1,,1.7,50,,,,,,0,.68,,,,,,,,,,,,,,
108,1979-01-02 15:00,.9,,1.5,50,58,3.8,-6.4,1016.4,1027,0,.57,,,9,,Sc,,300,0,,1.5,-.5,-1,-1,-.2
108,1979-01-02 16:00,.9,,1.3,50,,,,,,0,.48,,,,,,,,,,,,,,
108,1979-01-02 17:00,.6,,0,0,,,,,,0,.21,,,,,,,,,,,,,,
108,1979-01-02 18:00,.1,,.2,0,53,,,,,,.01,,,,,,,,,,,,,,
108,1979-01-02 19:00,-.1,,1.3,160,,,,,,,,,,,,,,,,,,,,,
108,1979-01-02 20:00,.1,,0,0,,,,,,,,,,,,,,,,,,,,,
108,1979-01-02 21:00,.2,,0,0,68,4.2,-5,1015.4,1026,,,,,8,,Ac,,500,3,,-2.2,-1,-.5,-.7,-.3
108,1979-01-02 22:00,-.8,,1,20,,,,,,,,,,,,,,,,,,,,,
108,1979-01-02 23:00,-1.3,,1.3,20,,,,,,,,,,,,,,,,,,,,,
108,1979-01-03 00:00,-1.6,,1.3,20,76,,,,,,,,,,,,,,,,,,,,
108,1979-01-03 01:00,,,1.3,50,,,,,,,,,,,,,,,,,,,,,
108,1979-01-03 02:00,,,.7,50,,,,,,,,,,,,,,,,,,,,,
108,1979-01-03 03:00,-1.8,,0,0,77,4.2,-5,1013.7,1024.3,,,,,10,,As,,800,3,,-2.9,-2.5,-1.6,-1,-.2
108,1979-01-03 04:00,,,.7,50,,,,,,,,,,,,,,,,,,,,,
108,1979-01-03 05:00,,,0,0,,,,,,,,,,,,,,,,,,,,,
108,1979-01-03 06:00,-1.2,,0,0,77,,,,,,,,,,,,,,,,,,,,
108,1979-01-03 07:00,-1,,.7,50,,,,,,,,,,,,,,,,,,,,,
108,1979-01-03 08:00,-.9,,.7,50,,,,,,0,0,,,,,,,,,,,,,,
108,1979-01-03 09:00,-.6,,1.7,50,76,4.4,-4.4,1012.3,1023.1,0,0,,,10,,As,,500,3,,-1.4,-1.5,-1.1,-1,-.3
108,1979-01-03 10:00,-.2,,1.7,70,,,,,,0,.06,,,,,,,,,,,,,,
108,1979-01-03 11:00,.2,,1.7,50,,,,,,0,.17,,,,,,,,,,,,,,
108,1979-01-03 12:00,1.2,,2,50,73,,,,,0,.25,,,,,,,,,,,,,,
108,1979-01-03 13:00,1.4,,2,50,,,,,,0,.23,,,,,,,,,,,,,,
108,1979-01-03 14:00,1.8,,2,50,,,,,,0,.21,,,,,,,,,,,,,,
108,1979-01-03 15:00,1.8,,2,50,70,4.9,-3,1009,1019.5,0,.12,,,10,,ScAs,,200,0,,5.3,.1,-.8,-.9,-.3
108,1979-01-03 16:00,1.9,,1.7,50,,,,,,0,.08,,,,,,,,,,,,,,
108,1979-01-03 17:00,1.7,,1.7,50,,,,,,0,.03,,,,,,,,,,,,,,
108,1979-01-03 18:00,1.5,,1.3,70,83,,,,,,0,,,,,,,,,,,,,,
108,1979-01-03 19:00,1.3,,1.3,50,,,,,,,,,,,,,,,,,,,,,
108,1979-01-03 20:00,1.6,,1.3,50,,,,,,,,,,,,,,,,,,,,,
108,1979-01-03 21:00,1.8,,1.7,50,87,6.1,0,1009.6,1020,,,,,10,,As,,250,1,,.1,-.4,-.4,-.7,-.3
108,1979-01-03 22:00,1.9,,2,20,,,,,,,,,,,,,,,,,,,,,
108,1979-01-03 23:00,2,,1.7,340,,,,,,,,,,,,,,,,,,,,,
108,1979-01-04 00:00,2,,2,50,82,,,,,,,,,,,,,,,,,,,,
108,1979-01-04 01:00,,,1.7,50,,,,,,,,,,,,,,,,,,,,,
108,1979-01-04 02:00,,,1,50,,,,,,,,,,,,,,,,,,,,,
108,1979-01-04 03:00,2,,1.3,50,80,5.7,-.9,1008.4,1018.9,,,,,10,,As,,400,1,,-.1,-.4,-.3,-.5,-.3
108,1979-01-04 04:00,1.9,,1.3,50,,,,,,,,,,,,,,,,,,,,,
108,1979-01-04 05:00,1.9,,1.3,50,,,,,,,,,,,,,,,,,,,,,
108,1979-01-04 06:00,1.8,,1,50,83,,,,,,,,,,,,,,,,,,,,
108,1979-01-04 07:00,1.9,,1.7,50,,,,,,,,,,,,,,,,,,,,,
108,1979-01-04 08:00,2,,1.3,50,,,,,,0,0,,,,,,,,,,,,,,
108,1979-01-04 09:00,2.3,,1.7,50,83,6,-.2,1008.3,1018.7,0,.03,,,10,,As,,120,1,,.2,-.3,-.3,-.5,-.2
108,1979-01-04 10:00,2.9,,1.7,50,,,,,,0,.09,,,,,,,,,,,,,,
