지점,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
108,1944-01-01 00:00,,,,,,,,,,,,,,,,,,,,,,,,,
108,1944-01-01 03:00,,,,,,,,,,,,,,,,,,,,,,-2.9,-1.3,.3,1
108,1944-01-01 06:00,-9.8,,2.5,340,51,1.5,,1021.8,1032.7,,,,,0,,,,400,,,-8,,,,
108,1944-01-01 08:00,,,,,,,,,,.5,,,,,,,,,,,,,,,
108,1944-01-01 09:00,,,,,,,,,,1,,,,,,,,,,,,-1.3,-1,.2,1
108,1944-01-01 10:00,,,,,,,,,,1,,,,,,,,,,,,,,,
108,1944-01-01 11:00,,,,,,,,,,1,,,,,,,,,,,,,,,
108,1944-01-01 12:00,-7.5,,4,290,42,,,,,1,,,,,,,,,,,,,,,
108,1944-01-01 13:00,,,,,,,,,,1,,,,,,,,,,,,,,,
108,1944-01-01 14:00,-5.8,,3.5,290,41,1.6,,1021,1031.8,1,,,,0,,,,2000,,,2,,,,
108,1944-01-01 15:00,,,,,,,,,,1,,,,,,,,,,,,-3.1,-1.6,.1,1
108,1944-01-01 16:00,,,,,,,,,,1,,,,,,,,,,,,,,,
108,1944-01-01 17:00,,,,,,,,,,.5,,,,,,,,,,,,,,,
108,1944-01-01 18:00,-7,,1.7,320,45,,,,,,,,,,,,,,,,,,,,
108,1944-01-01 22:00,-9.2,,2.3,320,52,1.6,,1021.2,1032,,,,,4,,,,200,,,-7.6,,,,
108,1944-01-02 00:00,,,,,,,,,,,,,,,,,,,,,,,,,
108,1944-01-02 03:00,,,,,,,,,,,,,,,,,,,,,,-4.5,-2.8,.1,.7
108,1944-01-02 06:00,-12.2,,.3,0,75,1.9,,1020.6,1031.6,,,,,0,,,,200,,,-9.7,,,,
108,1944-01-02 09:00,,,,,,,,,,,,,,,,,,,,,,-1.8,-1.6,.1,.5
108,1944-01-02 10:00,,,,,,,,,,.6,,,,,,,,,,,,,,,
108,1944-01-02 11:00,,,,,,,,,,.8,,,,,,,,,,,,,,,
108,1944-01-02 12:00,-6,,.7,320,56,,,,,.7,,,,,,,,,,,,,,,
108,1944-01-02 13:00,,,,,,,,,,.6,,,,,,,,,,,,,,,
108,1944-01-02 14:00,-5.1,,2.8,290,41,1.7,,1018.3,1029,.4,,,,10,,,,2000,,,.4,,,,
108,1944-01-02 15:00,,,,,,,,,,1,,,,,,,,,,,,-3.3,-1.9,-.2,.5
108,1944-01-02 16:00,,,,,,,,,,1,,,,,,,,,,,,,,,
108,1944-01-02 18:00,-5.5,,1.5,290,45,,,,,,,,,,,,,,,,,,,,
