지점,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
108,1991-01-01 00:00,3.2,,1,20,69,5.4,-1.7,1005.1,1015.9,,,,,7,7,Ac,40,1000,,,,,,,
108,1991-01-01 01:00,,,.8,320,,,,,,,,,,,,,,,,,,,,,
108,1991-01-01 02:00,,,.8,290,,,,,,,,,,,,,,,,,,,,,
108,1991-01-01 03:00,2.9,0,.8,270,69,5.2,-2.2,1004.6,1015.5,,,,,10,5,ScNs,8,500,1,,-.1,,,,
108,1991-01-01 04:00,,,.5,20,,,,,,,,,,,,,,,,,,,,,
108,1991-01-01 05:00,,,1.7,250,,,,,,,,,,,,,,,,,,,,,
108,1991-01-01 06:00,2.1,0,.3,230,88,6.3,.4,1004.2,1015,,,,,10,5,ScNs,12,500,,,,,,,
108,1991-01-01 07:00,2.1,,.8,270,,,,,,,,,,,,,,,,,,,,,
108,1991-01-01 08:00,2.2,,2.3,290,,,,,,0,0,,,,,,,,,,,,,,
108,1991-01-01 09:00,1.6,.3,2.5,290,93,6.4,.6,1005.7,1016.6,0,0,,,10,6,ScNs,10,450,1,,0,,,,
108,1991-01-01 10:00,1.4,,1.3,290,,,,,,0,.01,,,,,,,,,,,,,,
108,1991-01-01 11:00,1.6,,1.3,270,,,,,,0,.07,,,,,,,,,,,,,,
108,1991-01-01 12:00,1.9,.2,4.3,320,93,6.5,.9,1005.6,1016.4,0,.13,,,10,5,StNs,5,350,,,,,,,
108,1991-01-01 13:00,1.4,,1.8,290,,,,,,0,.16,,,,,,,,,,,,,,
108,1991-01-01 14:00,1.4,,5.3,290,,,,,,0,.23,,,,,,,,,,,,,,
108,1991-01-01 15:00,1.2,,4.7,290,68,4.5,-4.1,1004.6,1015.5,0,.21,,,10,7,StAs,6,600,1,,.3,,,,
108,1991-01-01 16:00,1.1,,4.3,290,,,,,,0,.08,,,,,,,,,,,,,,
108,1991-01-01 17:00,.8,,4.8,270,,,,,,0,0,,,,,,,,,,,,,,
108,1991-01-01 18:00,.4,,4.3,290,72,4.5,-4.1,1006.4,1017.2,,,,,8,8,Ac,40,600,,,,,,,
108,1991-01-01 19:00,-.7,,6.3,290,,,,,,,,,,,,,,,,,,,,,
108,1991-01-01 20:00,-1.4,,4.5,290,,,,,,,,,,,,,,,,,,,,,
108,1991-01-01 21:00,-2.4,,5,320,61,3.2,-8.6,1007.5,1018.6,,,,,0,0,,,800,4,,-1.5,,,,
108,1991-01-01 22:00,-3.1,,5,320,,,,,,,,,,,,,,,,,,,,,
108,1991-01-01 23:00,-3.8,,3.8,290,,,,,,,,,,,,,,,,,,,,,
108,1991-01-02 00:00,-4.5,,1.7,290,64,2.8,-10.3,1009,1020.2,,,,,0,0,,,800,,,,,,,
