지점,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
108,1925-01-01 00:00,,,,,,,,,,,,,,,,,,,,,,,,,
108,1925-01-01 02:00,-2.2,,3,290,79,,,,,,,,,,,,,,,,,,,,
108,1925-01-01 03:00,,,,,,,,,,,,,,,,,,,,,,,,,
108,1925-01-01 06:00,-6.5,,3.8,320,61,2.3,,1020,,,,,,0,,,,,,,-6,,,,
108,1925-01-01 08:00,,,,,,,,,,.1,,,,,,,,,,,,,,,
108,1925-01-01 09:00,,,,,,,,,,1,,,,,,,,,,,,,-.6,.1,
108,1925-01-01 10:00,-7.2,,4.7,320,60,,,,,1,,,,,,,,,,,,,,,
108,1925-01-01 11:00,,,,,,,,,,1,,,,,,,,,,,,,,,
108,1925-01-01 12:00,,,,,,,,,,1,,,,,,,,,,,,,,,
108,1925-01-01 13:00,,,,,,,,,,1,,,,,,,,,,,,,,,
108,1925-01-01 14:00,-5.1,,4.1,290,43,1.7,,1021.2,,1,,,,0,,,,,,,-1.3,,,,
108,1925-01-01 15:00,,,,,,,,,,1,,,,,,,,,,,,,,,
108,1925-01-01 16:00,,,,,,,,,,1,,,,,,,,,,,,,,,
108,1925-01-01 17:00,,,,,,,,,,.2,,,,,,,,,,,,,,,
108,1925-01-01 18:00,-5.5,,1.5,270,52,,,,,,,,,,,,,,,,,,,,
108,1925-01-01 22:00,-5.8,,.1,0,62,2.4,,1023,,,,,,0,,,,,,,-4,,,,
108,1925-01-02 00:00,,,,,,,,,,,,,,,,,,,,,,,,,
108,1925-01-02 02:00,-6.5,,2,70,72,,,,,,,,,,,,,,,,,,,,
108,1925-01-02 03:00,,,,,,,,,,,,,,,,,,,,,,,,,
108,1925-01-02 06:00,-5.8,,.6,50,91,3.6,,1019.8,,,,,,10,,,,,,,-4,,,,
108,1925-01-02 08:00,,,,,,,,,,0,,,,,,,,,,,,,,,
108,1925-01-02 09:00,,,,,,,,,,0,,,,,,,,,,,,,-.8,.2,
