지점,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
108,1930-01-01 00:00,,,,,,,,,,,,,,,,,,,,,,,,,
108,1930-01-01 02:00,-4.7,,.4,0,78,,,,,,,,,,,,,,,,,,,,
108,1930-01-01 03:00,,,,,,,,,,,,,,,,,,,,,,,.3,1.5,1.6
108,1930-01-01 06:00,-5.7,,.9,290,71,2.8,,1029.8,1033,,,,,0,,,,,,,-2,,,,
108,1930-01-01 09:00,,,,,,,,,,.1,,,,,,,,,,,,,.2,1.5,1.6
108,1930-01-01 10:00,-2.2,,.8,90,67,,,,,1,,,,,,,,,,,,,,,
108,1930-01-01 11:00,,,,,,,,,,1,,,,,,,,,,,,,,,
108,1930-01-01 12:00,,,,,,,,,,1,,,,,,,,,,,,,,,
108,1930-01-01 13:00,,,,,,,,,,1,,,,,,,,,,,,,,,
108,1930-01-01 14:00,2.5,,2,230,54,3.9,,1028,1031.1,1,,,,0,,,,,,,.2,,,,
108,1930-01-01 15:00,,,,,,,,,,.5,,,,,,,,,,,,,.3,1.3,1.5
108,1930-01-01 16:00,,,,,,,,,,.2,,,,,,,,,,,,,,,
108,1930-01-01 18:00,0,,.7,250,65,,,,,,,,,,,,,,,,,,,,
108,1930-01-01 22:00,-1.6,,.5,50,68,3.7,,1026.3,1029.4,,,,,0,,,,,,,-1.4,,,,
108,1930-01-02 00:00,,,,,,,,,,,,,,,,,,,,,,,,,
108,1930-01-02 02:00,-2.4,,.1,0,66,,,,,,,,,,,,,,,,,,,,
108,1930-01-02 03:00,,,,,,,,,,,,,,,,,,,,,,,.1,1.3,1.5
108,1930-01-02 06:00,-1.4,,1.1,110,68,3.7,,1024.3,1027.5,,,,,10,,,,,,,-.7,,,,
108,1930-01-02 09:00,,,,,,,,,,,,,,,,,,,,,,,.1,1.3,1.6
108,1930-01-02 10:00,1.8,,1.3,90,56,,,,,,,,,,,,,,,,,,,,
108,1930-01-02 12:00,,,,,,,,,,0,,,,,,,,,,,,,,,
108,1930-01-02 13:00,,,,,,,,,,0,,,,,,,,,,,,,,,
108,1930-01-02 14:00,3.1,,1.4,70,53,4,,1021.2,1024.2,,,,,10,,,,,,,.4,,,,
108,1930-01-02 15:00,,,,,,,,,,,,,,,,,,,,,,,.2,1.2,1.6
108,1930-01-02 18:00,1.6,,.7,50,64,,,,,,,,,,,,,,,,,,,,
108,1930-01-02 22:00,.1,,.7,290,75,4.7,,1021.8,1024.8,,,,,10,,,,,,,-.2,,,,
108,1930-01-03 00:00,,,,,,,,,,,,,,,,,,,,,,,,,
108,1930-01-03 02:00,-1.1,,.4,0,71,,,,,,,,,,,,,,,,,,,,
108,1930-01-03 03:00,,,,,,,,,,,,,,,,,,,,,,,.2,1.2,1.5
108,1930-01-03 06:00,-3.8,,.4,0,86,4,,1022.8,1026,,,,,0,,,,,,,-1.8,,,,
108,1930-01-03 09:00,,,,,,,,,,,,,,,,,,,,,,,.1,1.3,1.5
108,1930-01-03 10:00,-2.3,,.6,230,72,,,,,,,,,,,,,,,,,,,,
108,1930-01-03 11:00,,,,,,,,,,.9,,,,,,,,,,,,,,,
108,1930-01-03 12:00,,,,,,,,,,1,,,,,,,,,,,,,,,
108,1930-01-03 13:00,,,,,,,,,,1,,,,,,,,,,,,,,,
108,1930-01-03 14:00,1.2,,4.4,290,38,2.5,,1023.2,1026.4,1,,,,10,,,,,,,.2,,,,
108,1930-01-03 15:00,,,,,,,,,,.2,,,,,,,,,,,,,-.1,1.1,1.6
108,1930-01-03 18:00,-2.1,,1.9,320,37,,,,,,,,,,,,,,,,,,,,
108,1930-01-03 22:00,-5.8,,3.9,290,44,1.7,,1025.1,1028.3,,,,,0,,,,,,,-2.3,,,,
108,1930-01-04 00:00,,,,,,,,,,,,,,,,,,,,,,,,,
108,1930-01-04 02:00,-8.6,,4,290,53,,,,,,,,,,,,,,,,,,,,
108,1930-01-04 03:00,,,,,,,,,,,,,,,,,,,,,,,-1.2,.9,1.2
108,1930-01-04 06:00,-10.9,,3,290,51,1.3,,1026.8,1030,,,,,0,,,,,,,-4.6,,,,
108,1930-01-04 08:00,,,,,,,,,,.1,,,,,,,,,,,,,,,
108,1930-01-04 09:00,,,,,,,,,,1,,,,,,,,,,,,,-1.2,.8,1.1
108,1930-01-04 10:00,-10.8,,4.6,290,52,,,,,1,,,,,,,,,,,,,,,
108,1930-01-04 11:00,,,,,,,,,,0,,,,,,,,,,,,,,,
108,1930-01-04 12:00,,,,,,,,,,.8,,,,,,,,,,,,,,,
108,1930-01-04 13:00,,,,,,,,,,.5,,,,,,,,,,,,,,,
108,1930-01-04 14:00,-9.6,,3.5,320,48,1.5,,1028.6,1031.8,1,,,,9,,,,,,,-1.7,,,,
108,1930-01-04 15:00,,,,,,,,,,1,,,,,,,,,,,,,-2.4,.6,.8
108,1930-01-04 16:00,,,,,,,,,,.9,,,,,,,,,,,,,,,
108,1930-01-04 17:00,,,,,,,,,,.1,,,,,,,,,,,,,,,
108,1930-01-04 18:00,-10.5,,2.1,290,49,,,,,,,,,,,,,,,,,,,,
108,1930-01-04 22:00,-12.5,,2.7,290,66,1.6,,1030,1033.4,,,,,0,,,,,,,-5.8,,,,
108,1930-01-05 00:00,,,,,,,,,,,,,,,,,,,,,,,,,
108,1930-01-05 02:00,-13.6,,1.2,290,67,,,,,,,,,,,,,,,,,,,,
108,1930-01-05 03:00,,,,,,,,,,,,,,,,,,,,,,,-3.7,.4,.5
108,1930-01-05 06:00,-14.7,,1.8,320,67,1.3,,1029,1032.3,,,,,0,,,,,,,-7.1,,,,
108,1930-01-05 09:00,,,,,,,,,,.7,,,,,,,,,,,,,-2.5,.1,.4
108,1930-01-05 10:00,-12.6,,3.7,290,62,,,,,1,,,,,,,,,,,,,,,
108,1930-01-05 11:00,,,,,,,,,,1,,,,,,,,,,,,,,,
108,1930-01-05 12:00,,,,,,,,,,1,,,,,,,,,,,,,,,
108,1930-01-05 13:00,,,,,,,,,,1,,,,,,,,,,,,,,,
108,1930-01-05 14:00,-7.8,,2.9,320,44,1.5,,1028.2,1031.4,1,,,,0,,,,,,,-2.2,,,,
108,1930-01-05 15:00,,,,,,,,,,1,,,,,,,,,,,,,-3.6,-.2,.2
108,1930-01-05 16:00,,,,,,,,,,.9,,,,,,,,,,,,,,,
108,1930-01-05 18:00,-10.1,,2.9,290,47,,,,,,,,,,,,,,,,,,,,
108,1930-01-05 22:00,-12.4,,6,290,55,1.3,,1031,1034.2,,,,,0,,,,,,,-7,,,,
108,1930-01-06 00:00,,,,,,,,,,,,,,,,,,,,,,,,,
108,1930-01-06 02:00,-13.9,,.3,0,58,,,,,,,,,,,,,,,,,,,,
108,1930-01-06 03:00,,,,,,,,,,,,,,,,,,,,,,,-5.2,-.9,-.1
108,1930-01-06 06:00,-15.7,,.2,0,65,1.2,,1031.9,1035.2,,,,,0,,,,,,,-8.5,,,,
108,1930-01-06 09:00,,,,,,,,,,.6,,,,,,,,,,,,,-3.1,-1.2,-.1
108,1930-01-06 10:00,-13.4,,4.5,290,57,,,,,1,,,,,,,,,,,,,,,
108,1930-01-06 11:00,,,,,,,,,,1,,,,,,,,,,,,,,,
108,1930-01-06 12:00,,,,,,,,,,1,,,,,,,,,,,,,,,
108,1930-01-06 13:00,,,,,,,,,,1,,,,,,,,,,,,,,,
108,1930-01-06 14:00,-8.6,,3.1,290,44,1.5,,1033,1036.2,1,,,,0,,,,,,,-3.4,,,,
108,1930-01-06 15:00,,,,,,,,,,1,,,,,,,,,,,,,-4.5,-1.2,-.1
108,1930-01-06 16:00,,,,,,,,,,.7,,,,,,,,,,,,,,,
108,1930-01-06 18:00,-10.4,,1.9,270,56,,,,,,,,,,,,,,,,,,,,
108,1930-01-06 22:00,-12.3,,.5,320,63,1.5,,1033.2,1036.6,,,,,0,,,,,,,-7.9,,,,
108,1930-01-07 00:00,,,,,,,,,,,,,,,,,,,,,,,,,
108,1930-01-07 02:00,-14.3,,.1,0,79,,,,,,,,,,,,,,,,,,,,
108,1930-01-07 03:00,,,,,,,,,,,,,,,,,,,,,,,-6.1,-2.1,-.7
108,1930-01-07 06:00,-15.5,,.4,0,84,1.6,,1033,1036.3,,,,,0,,,,,,,-9.3,,,,
108,1930-01-07 09:00,,,,,,,,,,.8,,,,,,,,,,,,,-3.6,-1.8,-.7
108,1930-01-07 10:00,-11,,1.1,110,59,,,,,1,,,,,,,,,,,,,,,
108,1930-01-07 11:00,,,,,,,,,,1,,,,,,,,,,,,,,,
108,1930-01-07 12:00,,,,,,,,,,1,,,,,,,,,,,,,,,
108,1930-01-07 13:00,,,,,,,,,,1,,,,,,,,,,,,,,,
108,1930-01-07 14:00,-5.4,,4,270,42,1.7,,1030,1033.2,1,,,,1,,,,,,,-2.6,,,,
108,1930-01-07 15:00,,,,,,,,,,1,,,,,,,,,,,,,-3.7,-1.4,-.5
108,1930-01-07 16:00,,,,,,,,,,.7,,,,,,,,,,,,,,,
108,1930-01-07 18:00,-8,,1.1,20,55,,,,,,,,,,,,,,,,,,,,
108,1930-01-07 22:00,-8.5,,2.2,290,48,1.5,,1029.1,1032.3,,,,,9,,,,,,,-5.2,,,,
108,1930-01-08 00:00,,,,,,,,,,,,,,,,,,,,,,,,,
108,1930-01-08 02:00,-10.9,,.4,0,54,,,,,,,,,,,,,,,,,,,,
108,1930-01-08 03:00,,,,,,,,,,,,,,,,,,,,,,,-5.4,-2.2,-1
108,1930-01-08 06:00,-12,,3.8,290,60,1.5,,1029.5,1032.8,,,,,0,,,,,,,-8.6,,,,
108,1930-01-08 09:00,,,,,,,,,,.9,,,,,,,,,,,,,-3.9,-2.1,-.9
108,1930-01-08 10:00,-10.1,,3,290,50,,,,,1,,,,,,,,,,,,,,,
108,1930-01-08 11:00,,,,,,,,,,1,,,,,,,,,,,,,,,
108,1930-01-08 12:00,,,,,,,,,,1,,,,,,,,,,,,,,,
108,1930-01-08 13:00,,,,,,,,,,1,,,,,,,,,,,,,,,
108,1930-01-08 14:00,-6.2,,3.9,270,38,1.5,,1029.2,1032.4,1,,,,0,,,,,,,-3,,,,
108,1930-01-08 15:00,,,,,,,,,,1,,,,,,,,,,,,,-4.5,-1.7,-.8
108,1930-01-08 16:00,,,,,,,,,,.9,,,,,,,,,,,,,,,
108,1930-01-08 18:00,-8.5,,2.5,290,45,,,,,,,,,,,,,,,,,,,,
108,1930-01-08 22:00,-11.3,,3.1,290,58,1.5,,1031.4,1034.7,,,,,0,,,,,,,-7.6,,,,
108,1930-01-09 00:00,,,,,,,,,,,,,,,,,,,,,,,,,
108,1930-01-09 02:00,-13.6,,.5,320,69,,,,,,,,,,,,,,,,,,,,
108,1930-01-09 03:00,,,,,,,,,,,,,,,,,,,,,,,-6.6,-3,-1.5
108,1930-01-09 06:00,-14.3,,1.2,320,68,1.3,,1032,1035.4,,,,,0,,,,,,,-9.8,,,,
108,1930-01-09 09:00,,,,,,,,,,.6,,,,,,,,,,,,,-4.6,-2.9,-1.5
108,1930-01-09 10:00,-11.1,,.9,290,62,,,,,1,,,,,,,,,,,,,,,
108,1930-01-09 11:00,,,,,,,,,,1,,,,,,,,,,,,,,,
108,1930-01-09 12:00,,,,,,,,,,1,,,,,,,,,,,,,,,
108,1930-01-09 13:00,,,,,,,,,,1,,,,,,,,,,,,,,,
108,1930-01-09 14:00,-6.5,,3.6,270,39,1.5,,1031.5,1034.7,1,,,,0,,,,,,,-3.3,,,,
108,1930-01-09 15:00,,,,,,,,,,1,,,,,,,,,,,,,-5,-2.2,-1.1
108,1930-01-09 16:00,,,,,,,,,,1,,,,,,,,,,,,,,,
108,1930-01-09 17:00,,,,,,,,,,.2,,,,,,,,,,,,,,,
108,1930-01-09 18:00,-8.1,,.9,320,45,,,,,,,,,,,,,,,,,,,,
108,1930-01-09 22:00,-10.8,,.2,0,66,1.7,,1032.3,1035.6,,,,,8,,,,,,,-8.1,,,,
108,1930-01-10 00:00,,,,,,,,,,,,,,,,,,,,,,,,,
108,1930-01-10 02:00,-9.3,,.5,20,65,,,,,,,,,,,,,,,,,,,,
108,1930-01-10 03:00,,,,,,,,,,,,,,,,,,,,,,,-4.5,-2.5,-1.4
108,1930-01-10 06:00,-8.8,,1.3,20,69,2.1,,1030.8,1034,,,,,10,,,,,,,-5.7,,,,
108,1930-01-10 09:00,,,,,,,,,,.9,,,,,,,,,,,,,-2.5,-1.9,-1.1
108,1930-01-10 10:00,-4.9,,.9,90,48,,,,,1,,,,,,,,,,,,,,,
108,1930-01-10 11:00,,,,,,,,,,1,,,,,,,,,,,,,,,
108,1930-01-10 12:00,,,,,,,,,,1,,,,,,,,,,,,,,,
108,1930-01-10 13:00,,,,,,,,,,1,,,,,,,,,,,,,,,
108,1930-01-10 14:00,.4,,4,320,53,3.3,,1031,1034,1,,,,1,,,,,,,.4,,,,
108,1930-01-10 15:00,,,,,,,,,,1,,,,,,,,,,,,,-2.8,-1.2,-.7
108,1930-01-10 16:00,,,,,,,,,,.7,,,,,,,,,,,,,,,
108,1930-01-10 18:00,-2.8,,2.4,320,53,,,,,,,,,,,,,,,,,,,,
108,1930-01-10 22:00,-5.2,,1.3,290,50,2.1,,1031.6,1034.8,,,,,10,,,,,,,-5,,,,
