지점,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
108,1924-01-01 00:00,,,,,,,,,,,,,,,,,,,,,,,,,
108,1924-01-01 02:00,-5.9,,.5,270,86,,,,,,,,,,,,,,,,,,,,
108,1924-01-01 03:00,,,,,,,,,,,,,,,,,,,,,,-2.9,-4.7,,
108,1924-01-01 06:00,-3.8,,1.2,270,75,3.5,,1022,,,,,,10,,,,,,,-4,,,,
108,1924-01-01 09:00,,,,,,,,,,,,,,,,,,,,,,-1.1,-2.9,-2,-1.1
108,1924-01-01 10:00,-1.8,,1.5,70,68,,,,,,,,,,,,,,,,,,,,
108,1924-01-01 11:00,,,,,,,,,,.6,,,,,,,,,,,,,,,
108,1924-01-01 12:00,,,,,,,,,,1,,,,,,,,,,,,,,,
108,1924-01-01 13:00,,,,,,,,,,1,,,,,,,,,,,,,,,
108,1924-01-01 14:00,5,,7.4,270,42,3.5,,1017.6,,1,,,,1,,,,,,,1,,,,
108,1924-01-01 15:00,,,,,,,,,,1,,,,,,,,,,,,5.6,-1.4,,
108,1924-01-01 16:00,,,,,,,,,,1,,,,,,,,,,,,,,,
108,1924-01-01 17:00,,,,,,,,,,.6,,,,,,,,,,,,,,,
108,1924-01-01 18:00,2.8,,4.7,270,58,,,,,,,,,,,,,,,,,,,,
108,1924-01-01 22:00,.2,,4.3,290,68,4.1,,1018.7,,,,,,0,,,,,,,-2,,,,
108,1924-01-02 00:00,,,,,,,,,,,,,,,,,,,,,,,,,
108,1924-01-02 02:00,-3.5,,5.8,290,47,,,,,,,,,,,,,,,,,,,,
108,1924-01-02 03:00,,,,,,,,,,,,,,,,,,,,,,-4.1,-7.8,,
108,1924-01-02 06:00,-6.2,,1.8,270,53,2,,1023.1,,,,,,0,,,,,,,-6.1,,,,
108,1924-01-02 09:00,,,,,,,,,,.1,,,,,,,,,,,,-1.1,-4.1,-2,-21.1
108,1924-01-02 10:00,-4.6,,1.8,290,35,,,,,1,,,,,,,,,,,,,,,
108,1924-01-02 11:00,,,,,,,,,,1,,,,,,,,,,,,,,,
108,1924-01-02 12:00,,,,,,,,,,1,,,,,,,,,,,,,,,
108,1924-01-02 13:00,,,,,,,,,,1,,,,,,,,,,,,,,,
108,1924-01-02 14:00,-.1,,3.3,270,29,1.7,,1025,,1,,,,9,,,,,,,.4,,,,
